x,y,z,q1,q2,q3,q4,dx,dy,dz,dq1,dq2,dq3,dq4
-0.03209408714405571,0.023849617504754478,0.6735468823140294,-0.6390805272385879,-0.33290566505965064,-1.3314408713139032,-1.3036369638054817,0.015571801578786265,-0.013691656227021372,-0.009452421764694519,0.08784704942220323,0.07609643022388535,-0.03697146978844268,-5.313038897725164e-11
0.614534991013115,0.11776493389856141,0.4781189214399705,0.1893371836096276,-1.4720160511891294,1.4635510444640707,0.1690142007145123,0.021337412232206976,-0.044761234582760906,-0.07160548568982805,-0.07502894021852324,0.08513397081105256,0.00037462272240573746,0.059812533768926895
0.6380449224502521,0.06635611920658964,0.3961042149504962,0.1036266029820645,-1.3743155885770395,1.4638241444640614,0.23730112788420193,0.0032946948334514614,-0.02034598103789035,-0.09244090127863247,-0.032008624066346386,0.10423472049894444,-1.809248455608703e-05,0.09303214652492442
0.6405643498527711,0.043475248127773175,0.29122697354365956,0.06776630279616071,-1.2558905993760887,1.4638109550769463,0.3432017347472811,-0.016419111859938385,-0.07197181819487268,-0.03986160993860943,-0.11339157100387937,0.022103335785771394,8.738740504554698e-07,0.10557680209671072
0.6209271185159717,-0.03841610797883959,0.2466911217084135,-0.06179018943334595,-1.2316327827415592,1.4638115921655617,0.46314111993269924,-0.0059163284081924505,-0.02928519078040121,-0.04883165957010194,-0.047849843740504994,0.07304182975497975,-4.2119032261922484e-08,0.01576108049815289
0.6140370493039046,-0.07116573300023457,0.19114685133401058,-0.11538332293816293,-1.1481540091683227,1.4638115614933538,0.48012378803563366,-0.020217169940522473,-0.022481524846452716,-0.06663897087970444,-0.0410316093181249,0.09439539904420036,2.11761985724479e-09,0.04651600559391106
0.5903555257884598,-0.09644784314904248,0.11559204836096199,-0.16194181548091852,-1.0408378960169204,1.463811563068777,0.5332976211963274,-0.048725648931917886,-0.05729254221377797,-0.05441233262216405,-0.11463126650003685,0.06747986292848884,-2.683520072821466e-11,0.10021412722884382
0.533993453609199,-0.16097646243396302,0.054453455305024906,-0.2927936381646207,-0.9645263188956291,1.463811563077434,0.6475568480888884,-0.044596432002731,-0.042342324144252735,-0.036116410605190954,-0.10095824590294755,0.05401772326867793,-1.4488561461689642e-09,0.0627632066146846
-0.0160359560902738,0.08250431837619504,0.8474626945297704,-1.3788248112527592,-0.4737125344648571,-1.7751234300841872,0.10430288002216558,0.009572718331169386,-0.05578230334943829,0.03392042860706779,0.04534030142929324,4.442565904039242e-08,0.065229509844281,0.09004686335608562
-0.004538335487158532,0.018221489863449108,0.8857805498610114,-1.3266978511759482,-0.47371250206911514,-1.7000663216246192,0.20737033048426703,0.007884557854279155,-0.02987010145537733,0.012424548007127778,0.03563300245781553,-2.121201214677626e-09,0.01568244002137531,0.08009086068492813
0.004491912420645286,-0.015366326751329946,0.8995215838969259,-1.2863985455723737,-0.4737125036058953,-1.6828374341315877,0.29811506704458923,0.014715520289584033,-0.049136399837375055,0.014973503552712986,0.005018379137042839,1.292883577974635e-10,0.03539258278052704,0.1092121275223904
0.02130512818502965,-0.07144743702900481,0.9160780581189858,-1.2809981205048164,-0.47371250350086963,-1.6424248662861176,0.4223813915007274,0.0183363504367669,-0.04383352540253317,0.010909133891800149,0.04140374293921534,1.7958579068277913e-11,0.05865899422156051,0.04846930453648646
0.042862648096631095,-0.12184862784471948,0.9283355967252422,-1.232545860359887,-0.47371250347650085,-1.5743394352888,0.4772769871045439,0.018894774754025588,-0.026273064947949926,0.0036694915058725908,0.05677102394352862,2.921707320524547e-11,0.03373278998092233,0.04049257171650111
